grid_cell,ba,lat,lon,pr,distance_to_grid,population,surface_area_ofs,surface_area_ons
946,Saskatchewan.a,57.5,-105.625,Saskatchewan,30.6679082,0,0,2066.41
947,Saskatchewan.a,57,-105.625,Saskatchewan,24.9823669,0,0,2094.91
948,Saskatchewan.a,56.5,-105.625,Saskatchewan,80.5597449,0,0,2123.25
949,Saskatchewan.a,56,-105.625,Saskatchewan,136.1535241,0,0,2151.43
95,British Columbia.a,57,-130,British Columbia,17.4118689,0,0,2094.91
950,Saskatchewan.a,55.5,-105.625,Saskatchewan,191.7494395,0,0,653.83
951,Saskatchewan.a,55,-105.625,Saskatchewan,205.2824245,6150,0,662.19
952,Saskatchewan.a,54.5,-105.625,Saskatchewan,149.7342021,0,0,1787.98
953,Saskatchewan.a,54,-105.625,Saskatchewan,94.2440545,0,0,1809.99
954,Saskatchewan.a,53.5,-105.625,Saskatchewan,39.0602798,2349,0,1831.86
955,Saskatchewan.a,53,-105.625,Saskatchewan,10.2213883,2510,0,2316.99
956,Saskatchewan.a,52.5,-105.625,Saskatchewan,63.2792052,3105,0,2109.58
957,Saskatchewan.a,52,-105.625,Saskatchewan,25.3239566,8362,0,2133.71
958,Saskatchewan.a,51.5,-105.625,Saskatchewan,47.3082436,5141,0,2397.42
959,Saskatchewan.a,51,-105.625,Saskatchewan,71.0575524,1479,0,1939.1
96,British Columbia.a,56.5,-130,British Columbia,12.0553624,0,0,2123.25
960,Saskatchewan.a,50.5,-105.625,Saskatchewan,21.3735975,3901,0,2205.12
961,Saskatchewan.a,50,-105.625,Saskatchewan,45.2396673,36868,0,2476.21
962,Saskatchewan.a,49.5,-105.625,Saskatchewan,27.2595225,1067,0,2502.1
963,Saskatchewan.a,49,-105.625,Saskatchewan,12.0617889,1332,0,2275.01
964,Saskatchewan.a,59.5,-105,Saskatchewan,255.8126527,0,0,1170.51
965,Saskatchewan.a,59,-105,Saskatchewan,201.0368418,0,0,1979.97
966,Saskatchewan.a,58.5,-105,Saskatchewan,146.879507,0,0,1607.15
967,Saskatchewan.a,58,-105,Saskatchewan,94.4110518,0,0,1426.42
968,Saskatchewan.a,57.5,-105,Saskatchewan,49.349601,0,0,1653.12
969,Saskatchewan.a,57,-105,Saskatchewan,46.2536361,0,0,2094.91
